"Note: To obtain data definitions for variables that are included in this file, please select the following "
"         from within the FDIC's Statistics on Depository Institutions (SDI): "

"1. SDI Map, Definitions, and Data Download (top menu bar) "
"2. SDI Map, Definitions (radio button) "
"3. View or print any and all data definitions contained within SDI"


"CERT","DOCKET","RSSDHCR","FED_RSSD","HCTMULT","NAME","CITY","STALP","REPDTE","BKCLASS","INSTCNT","ASSET","FREPO","FREPP","IDOBRMTG","SUBND","EQPP","EQCS","EQSUR","EQUPTOT","SCHA","SCAF","LNLSGR","NTRSMMDA","NTRSOTH","TRN","NTRCDSM","NTRTMLG","UCLOC","UCCOMRES","UCCOMREU","UCSC","UCOTHER","LOCCOM","P9ASSET","NAASSET","NETINC"
"11106","12250","1117129","140018","1","Lafayette Ambassador Bank","Bethlehem","PA","3/31/2014","SM","1","1397326","0","33304","55783","7000","0","11174","37134","108373","0","237389","1094701","555341","134486","187182","154242","104266","94211","43238","0","0","188204","300","657","15537","3557"
"11124","10096","1071397","936426","0","S&T Bank","Indiana","PA","3/31/2014","NM","1","4687373","0","38434","121226","25000","0","1513","266498","297026","0","542883","3629029","1196169","1034388","525237","645001","483629","180911","196132","0","0","541732","0","0","21022","14668"
"11151","10634","1832048","751759","0","First State Bank Central Texas","Austin","TX","3/31/2014","NM","1","1351972","0","16189","76566","0","0","413","49587","79664","0","663336","559180","366771","50664","341541","108894","256416","0","32681","0","0","67705","0","2082","14371","6217"
"11241","0","1491409","456045","0","Centennial Bank","Conway","AR","3/31/2014","SM","1","6779811","22925","137524","354937","0","0","60","785276","120752","132364","1175827","4397205","3004130","352264","549127","675793","778235","66401","280445","0","0","309542","0","58461","20696","28193"
"11507","12777","1249002","584920","0","The Fidelity Bank","Fuquay Varina","NC","3/31/2014","NM","1","1633759","0","0","0","0","0","730","26425","146408","203545","0","854471","325423","647975","149484","200333","121289","115825","23482","16","0","90717","0","305","6656","1056"
"11561","0","3975770","646453","1","Northstar Bank of Texas","Denton","TX","3/31/2014","SM","1","1097153","0","9395","0","0","0","1500","149069","5305","0","170691","710615","200329","362479","132751","68941","159892","0","63308","0","0","96975","0","1","7263","2232"
"11578","0","0","933621","0","Burke & Herbert Bank & Trust Company","Alexandria","VA","3/31/2014","NM","1","2642589","0","88885","25000","0","0","3839","10000","284550","500","1134272","1192105","724603","870053","167212","203649","247485","51624","75711","0","0","116355","0","474","8806","7605"
"11584","10642","2626691","790721","0","EVB","Tappahannock","VA","3/31/2014","SM","1","1059174","0","3300","75000","0","0","10195","77903","23146","34780","235057","682952","242796","290270","108386","109355","113601","61314","13542","0","0","29862","0","0","8262","2106"
"11813","11210","1097614","606046","0","BancorpSouth Bank","Tupelo","MS","3/31/2014","NM","1","13136461","0","456303","58368","0","0","0","689018","860946","0","2419746","9133695","3948479","3385152","1245766","1164184","1040184","456362","525236","0","0","779981","0","1949","77531","29321"
"11866","8887","1140994","765019","0","The Bryn Mawr Trust Company","Bryn Mawr","PA","3/31/2014","SM","1","2041452","0","10739","208177","0","0","2059","88019","129750","0","272869","1567170","1158175","141977","120152","115726","49362","171824","81427","0","0","191498","0","0","10220","6450"
"11971","9261","1115385","522605","1","Bar Harbor Bank & Trust","Bar Harbor","ME","3/31/2014","NM","1","1403319","0","15593","381390","5000","0","1200","29999","100317","0","464827","866621","164006","216729","41660","282130","161640","38969","21594","0","0","71545","0","159","9155","4046"
"12010","12865","3133637","204004","0","The Provident Bank","Jersey City","NJ","3/31/2014","SB","1","7500856","0","239063","1037865","0","0","500","992774","-36675","357602","1131031","5257774","1320095","2551687","578056","513891","255165","256422","305562","0","0","341221","238","0","64056","16819"
"12013","0","0","373601","0","Union County Savings Bank","Elizabeth","NJ","3/31/2014","SB","1","1666279","226761","0","0","0","0","0","197436","3579","1228230","10908","103894","50243","193054","26105","398955","786350","0","0","0","0","5551","0","10146","13346","2301"
"12054","7209","3212091","137915","1","Emigrant Bank","New York","NY","3/31/2014","SB","1","6467426","0","190000","390000","0","0","1","1126060","-130762","0","1752777","4073691","80911","4433083","37675","153349","109456","1540","245165","0","0","223879","0","16944","349762","8040"
"12181","0","2907822","364449","0","Monroe Bank & Trust","Monroe","MI","3/31/2014","NM","1","1216212","0","15000","12000","0","0","31250","63900","21289","36290","419177","592024","211882","500619","112030","150158","82270","17228","10774","0","0","42562","0","29","26370","1830"
"12229","12597","1118797","169653","0","First Bank","Creve Coeur","MO","3/31/2014","SM","1","5800543","0","36713","0","0","0","81000","1131258","-433192","718672","1408172","2890981","3303908","293905","224319","633242","394463","300063","94191","8","0","386026","544","252","54838","7639"
"12368","9709","3242838","233031","0","Regions Bank","Birmingham","AL","3/31/2014","SM","1","117078660","10000","1981262","535292","1601019","0","103","17767387","-1692911","2314273","21048994","76079299","65053421","6666485","13845499","6007044","3237010","6877078","4980633","341370","0","24921578","49925","353982","1109705","333735"
"12383","13483","1860863","1001648","0","Carrollton Bank","Carrollton","IL","3/31/2014","NM","1","1134038","1131","1423","92000","0","0","717","24652","61604","0","206027","854991","402967","27614","250177","107732","163088","32333","13846","0","0","207394","0","0","1062","3686"
"12406","12925","1201112","750239","0","Glenview State Bank","Glenview","IL","3/31/2014","NM","1","1209314","504","19301","0","0","0","6186","35390","77180","60731","569581","492831","648015","140667","116460","100082","61910","67511","0","0","0","58544","0","0","2253","1845"
"12437","11471","1098844","749242","0","Renasant Bank","Tupelo","MS","3/31/2014","NM","1","5888076","0","0","74416","0","0","3864","562258","185280","479421","559809","3895861","2146062","346327","1049885","714671","753601","180396","185552","0","0","265360","0","3275","90214","14327"
"12441","11602","1086533","463735","0","Whitney Bank","Gulfport","MS","3/31/2014","NM","1","18888187","1051","712634","105992","98011","0","11866","2319512","101404","2426934","1283955","12543852","2445279","9152031","1591864","940536","829115","519826","720213","0","0","3639793","1710","72892","104543","52707"
"12614","12804","1885307","667757","0","Community Trust Bank","Choudrant","LA","3/31/2014","SM","1","3200033","0","33802","81408","0","0","5","265623","74865","5409","367632","2538422","1319453","96468","562437","205483","526460","19694","175221","0","0","712925","0","0","21358","5431"
"12633","11369","1094314","853952","1","The Central Trust Bank","Jefferson City","MO","3/31/2014","SM","1","2376567","20000","685816","0","0","0","4000","50286","148879","0","957681","780854","936674","91810","172677","174086","85133","25211","26226","6709","0","118693","0","65","9673","4988"
"12769","15741","1108163","578255","0","First United Bank","Dimmitt","TX","3/31/2014","NM","1","1148637","0","5900","25130","0","0","1500","38111","70399","78595","350729","634644","183514","383144","96398","72766","265340","0","33483","0","0","149029","0","93","3134","4133"
"12773","10791","2748995","984379","1","Bank of American Fork","American Fork","UT","3/31/2014","NM","1","1048546","242","1171","0","0","0","127","4009","113613","24525","266683","649461","117699","547821","127571","58181","69266","50624","84002","0","0","63937","11276","4","7577","3301"
"12839","12880","1249039","139843","0","First Farmers Bank and Trust Company","Converse","IN","3/31/2014","SM","1","1232616","0","0","79250","0","0","1694","64822","59500","18527","191969","918580","423702","237350","94827","178547","82680","30044","2369","0","0","189659","0","2114","6133","3862"
"12854","9447","1204560","783648","0","Centier Bank","Whiting","IN","3/31/2014","NM","1","2407377","40000","3523","35000","0","0","1028","84973","175891","0","149196","1990235","116001","984474","427245","373499","193130","94213","7729","0","0","346512","0","101","20530","8341"
"12923","12109","1121340","800657","1","Bremer Bank, National Association","South St. Paul","MN","3/31/2014","N","1","2863486","90428","121577","10085","0","0","4608","176600","99915","93589","389946","1980495","926799","852929","329007","152388","76295","112955","179838","0","0","399790","25752","200","21386","6184"
"12982","10461","1246533","542528","0","The Citizens Banking Company","Sandusky","OH","3/31/2014","SM","1","1247793","0","17949","37717","0","0","14594","123884","-23041","0","203516","857913","141430","512485","167632","160972","70355","41874","62184","0","0","96805","0","21","21185","3355"
"13012","10818","1478017","2353595","0","First Community Bank","Bluefield","VA","3/31/2014","SM","1","2587919","22352","125291","150000","0","0","12000","173885","120939","8161","475669","1733630","712162","300883","262501","364571","343132","112425","67910","0","0","55419","0","0","22170","5555"
"13074","17969","0","564605","0","Hudson City Savings Bank","Paramus","NJ","3/31/2014","SA","1","38230626","15000","6150000","6245791","0","0","150","3536289","889845","1638589","6890341","23859565","1505957","4465630","3002161","7153264","5073873","152197","157","0","0","2299","0","136384","888951","40919"
"13102","8964","1208906","874845","0","Lake City Bank","Warsaw","IN","3/31/2014","SM","1","3226222","5309","89361","25035","0","0","2182","111807","238693","0","472113","2576233","1352296","241637","245371","380334","519392","142079","113496","9876","0","902982","0","20","15082","10318"
"13292","10899","2367921","165806","1","The Bank of Castile","Castile","NY","3/31/2014","NM","1","1123510","0","19779","25000","0","0","375","15149","66718","5054","306183","751273","572842","2434","101337","129277","184358","38791","36330","0","0","223265","0","121","2179","2873"
"13421","12558","1053580","450856","0","Union Bank and Trust Company","Lincoln","NE","3/31/2014","NM","1","2781336","0","13596","118550","0","300","14870","43859","215313","2879","379028","2233926","1117908","181194","245340","482138","321806","26324","126548","0","0","316958","0","4953","3866","7786"
"13425","0","1133437","540926","0","SCBT","Columbia","SC","3/31/2014","NM","1","7994908","246109","254985","953","0","0","2831","851953","165730","10891","792381","5674168","3685541","678649","821473","844871","610221","610297","211303","0","0","348178","0","73894","37349","18788"
"13675","11753","1070804","67311","0","Firstmerit Bank, National Association","Akron","OH","3/31/2014","N","1","24476230","0","926195","349277","0","0","70137","1781467","933876","3079620","3431341","14561046","1506134","13641288","2463487","1502373","825728","1569851","452933","26000","0","2891519","14335","228327","48123","58165"
"13718","10539","1120754","688079","1","Wells Fargo Bank Northwest, National Association","Ogden","UT","3/31/2014","N","1","14499000","1446000","20000","0","0","0","64000","1397000","134000","0","5934000","6585000","6462000","6177000","103000","1000","35000","76000","0","0","0","5224000","0","34000","18000","146000"
"13876","11178","1118340","399517","0","CNB Bank","Clearfield","PA","3/31/2014","NM","1","2114821","184","25250","65899","0","0","2300","79335","87773","0","684760","1286340","11574","1448573","148244","125770","94816","54145","9929","0","0","214490","0","456","10950","5115"
"13879","10161","1142475","556815","0","PeoplesBank, a Codorus Valley Company","York","PA","3/31/2014","NM","1","1182263","0","22814","70162","0","0","2282","40684","73950","0","223505","874272","299863","196021","66923","231406","171873","62322","95335","0","0","84536","84","0","13668","3130"
"14028","0","3589560","422433","0","First Guaranty Bank","Hammond","LA","3/31/2014","NM","1","1440268","253","8389","0","0","0","5560","89327","34614","146597","473040","709911","584151","67547","5909","203110","436793","4019","42469","0","0","96972","0","187","12949","2873"
"14521","13639","1202762","187947","0","Bank Iowa","West Des Moines","IA","3/31/2014","SM","1","1140576","872","11804","59030","0","0","540","33165","61467","0","302284","696714","195072","87632","409835","194608","83765","7306","10929","0","0","107313","0","392","4209","2488"
"14531","10978","1107205","353555","0","Amarillo National Bank","Amarillo","TX","3/31/2014","N","1","3854328","19619","237210","16344","0","0","5000","50000","337683","7354","364736","2828393","1194887","215330","1144549","190313","439981","6800","26018","0","0","926234","0","770","10616","17622"
"14650","9204","1245291","731247","0","Hills Bank and Trust Company","Hills","IA","3/31/2014","NM","1","2234279","38","40577","127701","0","0","3725","51945","217158","0","238977","1853697","276811","833030","143235","355833","167211","39106","91511","0","0","180404","0","424","6175","6682"
"14808","10470","1207431","653648","0","First American Bank","Fort Dodge","IA","3/31/2014","SM","1","1098606","1000","81365","67538","0","0","5495","110600","-25743","350","390110","473390","342306","234314","102073","103710","70315","28962","32425","0","0","107058","6116","4549","13741","496"
"14832","13551","1071669","39420","0","The Lorain National Bank","Lorain","OH","3/31/2014","N","1","1254700","22350","1225","46760","0","0","2261","59628","61842","0","217510","912001","384972","129976","66195","201752","295426","90189","41905","687","0","36186","0","0","20918","1890"
"14843","10044","1245228","836843","0","MidWestOne Bank","Iowa City","IA","3/31/2014","NM","1","1734692","181","52293","109370","0","0","1000","120298","56856","33964","494794","1094389","681685","101816","154167","234468","213328","42560","40411","0","0","199619","0","5091","3495","5263"
"15019","14337","1076431","216922","0","First Bank","Southern Pines","NC","3/31/2014","NM","1","3314140","125244","10000","80000","0","0","5670","228485","184276","53937","174052","2452639","557346","1217467","27699","548543","440802","146960","108670","0","0","127179","0","0","76115","6191"
"15219","9365","1206546","642549","1","Dubuque Bank and Trust Company","Dubuque","IA","3/31/2014","NM","1","1346024","41150","115235","16602","0","0","3000","17389","111263","59553","184368","933493","632205","132280","63008","167481","71736","20913","52226","0","0","235301","0","0","7729","2381"
"15229","10824","1247428","537449","1","First Business Bank","Madison","WI","3/31/2014","NM","1","1076860","123","0","0","0","0","700","39361","72468","0","149636","870798","454024","0","85126","400448","20790","520","25910","9200","0","202845","0","0","13907","3483"
"15289","13343","1242030","131650","0","Great Western Bank","Watertown","SD","3/31/2014","NM","1","9270904","0","204794","230100","0","0","6660","1339541","179795","650","1316167","6531758","2478756","2108986","809927","1069102","790661","297740","156570","1401","0","1205406","0","333","91568","26740"
"15310","11862","1493654","594433","0","CB&S Bank, Inc.","Russellville","AL","3/31/2014","NM","1","1497056","0","10722","101693","0","0","60","89201","53900","0","703560","566753","756834","117621","49277","185647","126594","37989","26719","0","0","61579","1052","0","30770","3474"
"15359","0","1075694","717924","0","Southern Bank and Trust Company","Mount Olive","NC","3/31/2014","NM","1","2203905","0","58707","0","0","0","832","97942","110237","0","439586","1164734","338806","128546","883827","344411","210749","85584","3720","0","0","148824","2022","85933","7311","1529"
"15399","0","1130584","945053","0","RCB Bank","Claremore","OK","3/31/2014","SM","1","2152505","26445","59830","6442","0","0","1000","94197","113613","0","772806","1117245","561111","176418","606642","237951","276832","25563","47143","0","0","102306","0","0","4874","6335"
"15504","0","1075911","93721","0","First Citizens Bank and Trust Company, Inc.","Columbia","SC","3/31/2014","NM","1","8463317","0","188369","0","10310","0","4615","325633","566665","0","1967414","4509900","4325193","528333","1478039","735343","262505","444510","52315","0","0","291048","0","9208","148777","16580"
"15614","9432","1210066","139740","0","West Bank","West Des Moines","IA","3/31/2014","NM","1","1492103","3","5395","95761","0","0","3000","66731","73150","0","338026","1020188","387331","555746","139471","63226","96188","17392","158158","10339","0","240078","0","0","2151","4845"
"15697","14407","0","810919","0","Beneficial Mutual Savings Bank","Philadelphia","PA","3/31/2014","SB","1","4532852","0","30000","195000","0","0","0","313299","291498","663370","861546","2327811","472911","2199615","253528","582303","143917","93011","27578","0","0","105592","0","20431","48127","2628"
"15797","15396","1106879","474254","0","Broadway National Bank","San Antonio","TX","3/31/2014","N","1","2937018","9","28619","8832","0","0","12250","40150","264684","387331","1079324","1234964","1964626","180015","249807","80671","87310","22600","178057","0","0","267905","0","585","17870","6368"
"15815","11038","2158156","1007015","1","Central Bank & Trust Co.","Lexington","KY","3/31/2014","NM","1","1941267","0","105924","2812","0","0","3500","38417","153334","98532","150198","1487795","375043","425973","409003","174821","242803","68798","152440","0","0","147591","0","125","28999","3556"
"16004","17945","2648693","517900","0","First Niagara Bank, National Association","Buffalo","NY","3/31/2014","N","1","37931040","0","537496","3645217","0","0","200000","4326855","748481","4467213","7058674","21786016","10476909","12828321","995073","2876645","917832","2284451","987917","42267","0","3947732","4054","119134","172659","70882"
"16012","13383","0","924405","0","The Dime Svgs. Bank of Williamsburgh","Brooklyn","NY","3/31/2014","SB","1","4265521","0","0","1036551","0","0","1","202390","236391","5325","30162","3945394","1078841","686123","119142","478768","389683","2333","99640","0","0","2104","0","2715","13660","10735"
"16022","11158","2132932","694904","1","New York Community Bank","Westbury","NY","3/31/2014","SB","1","43894323","255873","3895000","10208670","0","0","0","2860363","2522464","6842210","221916","31494539","6175483","10318460","1140726","3368272","3197347","44112","1329709","0","0","1429640","1012","191995","98801","112336"
"16026","11235","0","859712","0","Ridgewood Savings Bank","Ridgewood","NY","3/31/2014","SB","1","5156227","0","0","360122","0","0","0","46402","599386","516690","1761564","2541395","357555","1996701","138986","985477","596684","27684","11700","0","0","65642","0","0","21479","4722"
"16068","0","3446412","249612","0","Apple Bank for Savings","Manhasset","NY","3/31/2014","SB","1","11575730","50000","0","853","0","0","1","201270","750088","6318","1072947","8524907","2572348","3390229","376810","1825618","2294043","18502","188255","0","0","1856972","0","802","7328","16638"
"16130","0","0","114260","0","First National Bank Alaska","Anchorage","AK","3/31/2014","N","1","3204443","0","601238","223","0","0","32197","40000","385593","0","1640000","1330529","1124351","499409","323911","51084","136479","50787","240685","0","0","247312","0","20","5415","7488"
"16191","10928","1126046","651859","0","Stockman Bank of Montana","Miles City","MT","3/31/2014","NM","1","2583493","584","238075","162727","0","0","6500","78500","169783","0","728830","1588512","524268","546441","293641","359968","196209","31614","64359","0","0","327474","0","195","7411","11299"
"16250","10700","1207486","716833","0","Marquette Bank","Chicago","IL","3/31/2014","SM","1","1543590","0","29659","0","0","0","3236","107046","67542","0","374800","947460","621562","459221","8436","152065","81055","62251","20372","0","0","55324","0","1093","28139","1761"
"16390","0","3155312","405959","0","The F&M Bank & Trust Company","Tulsa","OK","3/31/2014","SM","1","2413661","14734","0","0","0","0","6000","136669","2531","0","71952","1737956","670297","593602","289945","135648","576792","10533","65616","0","0","413514","0","0","34190","-35338"
"16450","10287","1203602","416245","1","Busey Bank","Champaign","IL","3/31/2014","NM","1","3472419","0","117238","0","0","0","12657","594390","-198551","1857","838796","2232632","1931422","219962","220612","403214","156285","122417","101245","8796","0","355214","0","0","14340","7588"
"16470","0","1109290","45560","0","Jefferson Bank","San Antonio","TX","3/31/2014","NM","1","1261960","0","0","715","0","0","22000","24801","46494","191083","229184","689350","602364","273453","164479","31613","88474","7626","73002","115","0","62165","0","120","4858","4234"
"16571","0","1231333","75633","1","BMO Harris Bank National Association","Chicago","IL","3/31/2014","N","1","94223422","1711057","435219","3096489","709061","0","510185","11516407","2860187","2490887","15048314","53664853","46376199","2687149","15243135","6210759","2645434","4750148","2045007","4004","0","15801977","34629","186159","1139589","120422"
"16604","9993","1082209","539032","0","Bank Independent","Sheffield","AL","3/31/2014","SM","1","1115392","0","12454","0","0","0","592","102423","33397","0","53026","891063","126923","477882","96147","149397","97157","63591","86177","0","0","78194","0","443","11182","2433"
"16606","14166","1245590","19730","0","Standard Bank and Trust Company","Hickory Hills","IL","3/31/2014","NM","1","2228683","5307","0","0","0","0","4083","197804","49767","1747","124756","1681075","713571","374527","382322","285846","211638","53172","54045","3217","0","211591","0","3883","45708","3730"
"16799","13142","1076002","617024","0","NewBridge Bank","Greensboro","NC","3/31/2014","NM","1","2036419","0","27500","176000","0","0","14156","113454","63974","103100","297335","1447327","351797","623846","159131","190493","302316","199342","101384","16","0","59908","0","2067","10656","3678"
"16835","12333","1109599","664756","0","Prosperity Bank","El Campo","TX","3/31/2014","NM","1","18908247","382","349074","40451","0","0","520","2247522","690136","8417954","143382","7752400","9444401","1630395","1622375","1205807","1568335","35022","601277","11169","0","783874","0","3519","7714","68446"
"16889","10976","1249347","1017939","0","United Community Bank","Blairsville","GA","3/31/2014","NM","1","7376836","49999","83075","50125","0","0","850","1440231","-629115","464697","1835104","4385990","1414062","2758864","382117","1123920","606365","297627","205069","0","0","218195","0","0","25552","18808"
"16980","13686","1053272","255659","1","Bank of Colorado","Fort Collins","CO","3/31/2014","NM","1","2515034","0","160620","63008","0","0","5000","82229","167375","0","780459","1570134","1093086","298368","221456","192988","223954","24519","99366","0","0","248194","0","1737","10820","8570"
"17266","9866","2747644","143662","0","Umpqua Bank","Roseburg","OR","3/31/2014","NM","1","11830061","122","262483","250964","0","0","1173616","506514","175776","5465","1701730","7834485","3526368","2557118","1743120","452807","1067947","273283","337090","130","0","1135270","2690","20365","37910","20010"
"17281","12900","1027518","63069","0","City National Bank","Los Angeles","CA","3/31/2014","N","1","29491283","205000","0","103013","329994","0","90000","1022539","1513542","3202997","5344008","18424679","6762321","16158129","2484242","172207","455650","919674","642895","683018","0","5640784","108239","38972","71245","54073"
"17308","9334","1022764","701062","0","Central Pacific Bank","Honolulu","HI","3/31/2014","NM","1","4803523","0","0","102010","0","0","17710","951766","-363789","248788","1407342","2708701","1264582","1131452","590588","260363","811096","224239","94919","22890","0","321660","1221","30","49217","10843"
"17323","13125","4393643","707354","0","First State Community Bank","Farmington","MO","3/31/2014","NM","1","1679324","1506","10377","43687","0","0","299","79308","95735","0","347609","1151159","220051","650059","129043","256386","189266","22050","26158","0","0","58848","0","9365","8876","5243"
"17393","9936","1098620","37640","1","German American Bancorp","Jasper","IN","3/31/2014","NM","1","2143283","0","27974","119955","0","0","6747","132360","57980","184","609085","1374349","348336","747035","344337","216212","126222","85794","34214","0","0","257216","100","16","11776","6348"
"17437","14405","1121229","256553","0","Dacotah Bank","Aberdeen","SD","3/31/2014","SM","1","2069368","0","0","20000","0","0","10765","57067","142649","700","335136","1518729","437143","632559","203379","345554","205659","12204","87233","0","0","267244","0","1136","10836","4015"
"17470","0","1205398","804338","0","First Bank of Highland Park","Highland Park","IL","3/31/2014","NM","1","1171606","0","26287","127500","0","0","1750","46905","74654","62959","51688","1018404","43476","319607","125793","218098","182417","40786","60436","0","0","151874","0","0","1471","3009"
"17482","10779","3254952","666657","0","Guaranty Bank and Trust Company","Denver","CO","3/31/2014","SM","1","1957127","0","27045","173017","0","0","5000","656196","-449921","54020","398160","1362312","1220548","119416","16759","95282","84337","49289","124599","9421","0","174180","0","0","14605","3883"
"17484","13732","2467689","824000","0","Commerce Bank & Trust Company","Worcester","MA","3/31/2014","NM","1","2118779","0","14542","1103","0","0","3673","66378","83508","0","65168","1094210","571286","808251","231321","156207","169055","10962","112408","0","0","187437","0","0","7615","2834"
"17491","9986","2348470","637451","0","PlainsCapital Bank","Dallas","TX","3/31/2014","SM","1","8493810","27460","352206","153330","0","0","8857","871334","137549","30981","1018377","5447089","3588793","298082","693276","575416","1553789","1352","269623","14900","0","932437","0","66571","37001","22024"
"17514","12376","3202832","502849","0","Banterra Bank","Marion","IL","3/31/2014","NM","1","1174766","0","37673","785","0","0","800","46624","65657","0","284064","807343","395034","117597","230052","144835","133273","19319","27003","0","0","132782","0","8","11313","3676"
"17534","0","1068025","280110","1","KeyBank National Association","Cleveland","OH","3/31/2014","N","1","88164989","8906","849449","4186050","2447592","0","50000","5316757","4199091","4825885","12338246","60145188","57599170","2527518","2446686","4317232","2206437","7245049","2272530","1416834","0","26495300","149544","154659","449594","228379"
"17633","11292","1094314","290052","1","Empire Bank","Springfield","MO","3/31/2014","SM","1","1096842","1467","31260","11000","0","0","1875","48785","45168","32351","103288","842883","597188","98458","65819","115153","77784","32291","64871","1201","0","88737","54","63","2385","3230"
"17735","11051","1076262","1011526","0","City National Bank of West Virginia","Charleston","WV","3/31/2014","N","1","3377881","0","121913","0","0","0","619","268852","66142","14344","335769","2555627","294169","1184551","308728","673293","389471","175063","37415","0","0","183719","1673","3161","20593","13461"
"17798","17777","2631510","782306","1","Brookline  Bank","Brookline","MA","3/31/2014","SM","1","3314201","60005","0","676488","0","0","0","266353","42682","500","224428","2885763","1120579","479211","85865","335033","285305","127113","217527","0","0","213790","2228","572","7568","7294"
"17838","7938","0","437914","0","Wilmington Savings Fund Society, FSB","Wilmington","DE","3/31/2014","SA","1","4541673","0","125625","676682","0","0","0","191934","312877","0","859251","3051494","923130","1061914","663386","312034","233702","146260","129484","0","0","435354","0","403","40128","17421"
"17842","11402","1138423","949154","0","Texas Bank and Trust Company","Longview","TX","3/31/2014","NM","1","1903345","0","0","0","0","0","2000","48345","134575","0","265191","1454050","971156","116999","244517","162718","217147","1844","46053","0","0","192526","0","18","7210","4715"
"17870","14455","2687795","758703","1","Cambridge Savings Bank","Cambridge","MA","3/31/2014","SB","1","2625008","290","14928","249392","0","0","500","256424","-140","60876","455913","1879996","822062","656704","139519","245379","214548","92803","238161","0","0","173403","0","0","6880","3253"
"17943","6722","0","587800","0","Liberty Bank","Middletown","CT","3/31/2014","SB","1","3621211","0","0","181265","0","0","0","6926","575802","1950","700513","2732001","796031","1071382","273371","415847","236203","272100","154600","2000","0","344300","0","0","32279","6904"
"17985","11917","1231968","980661","1","First Hawaiian Bank","Honolulu","HI","3/31/2014","NM","1","17252217","0","460500","60","0","0","16227","1636158","1004614","0","4275457","9529819","6921193","1776448","523945","850412","2651439","839922","497344","84749","0","1819097","12195","3656","29094","53210"
"18012","10780","2545831","265407","0","Bank of New Hampshire","Laconia","NH","3/31/2014","SB","1","1180448","0","68341","7153","0","0","250","14500","116854","6149","245722","820504","517552","114499","87192","155868","84516","50768","47475","0","0","108850","0","0","5695","1292"
"18013","13316","0","268006","0","Mascoma Savings Bank","Lebanon","NH","3/31/2014","SA","1","1119297","0","106507","105520","0","0","250","0","113024","0","166501","874543","127266","324385","61634","168737","103379","56082","78911","0","0","54104","0","272","3465","1208"
"18053","12557","1025309","795968","0","Bank of Hawaii","Honolulu","HI","3/31/2014","SM","1","14306971","0","807196","175070","0","0","14908","626534","312018","4772556","2188064","6212294","5639625","2844982","1457182","266463","1149975","807531","52993","6913","0","1410360","15895","9715","33597","37302"
"18113","14080","1027004","456960","1","Nevada State Bank","Las Vegas","NV","3/31/2014","NM","1","4076207","40625","0","383","0","50000","4693","531693","-213462","68366","719167","2332862","1253585","1858902","312809","146069","110836","181040","141388","0","0","323154","173","15","31354","2342"
"18129","7941","3297481","546003","0","BankNewport","Newport","RI","3/31/2014","SB","1","1261561","0","0","121208","0","0","3000","86698","34896","8","211907","965672","144387","451925","130096","173218","105765","107329","46633","0","0","38799","0","0","4691","1818"
"18190","7397","0","443205","0","Union Savings Bank","Danbury","CT","3/31/2014","SB","1","2328859","0","168867","205601","0","0","0","1000","195529","145811","241532","1680895","182439","1038691","50950","284494","170956","116203","45738","0","0","102172","0","11","39218","1985"
"18198","8452","0","407506","0","Ion Bank","Naugatuck","CT","3/31/2014","SB","1","1003172","854","39204","42859","0","0","0","0","100097","500","94227","818299","141133","426444","64411","108006","65869","50497","31100","0","0","62674","0","0","16456","598"
"18203","7955","2509413","633501","0","Rockville Bank","Vernon Rockville","CT","3/31/2014","SB","1","2373322","0","43542","202018","0","0","0","105549","154617","14749","442332","1763915","545505","531700","149003","345702","262372","156748","111542","0","0","184540","0","0","11984","1614"
"18204","7711","0","958204","0","First County Bank","Stamford","CT","3/31/2014","SB","1","1391135","0","34023","214424","0","0","0","8230","104192","0","324000","934885","234967","382586","68866","136217","184167","66350","52012","0","0","44253","0","1297","27974","1681"
"18208","8442","3407598","1009804","0","Farmington Bank","Farmington","CT","3/31/2014","SB","1","2178788","0","73893","206000","0","0","0","83964","104843","12872","163232","1875266","457536","749256","129889","184550","150117","165782","68021","0","0","230093","1345","0","12974","1809"
"18213","6745","0","882701","0","Fairfield County Bank","Ridgefield","CT","3/31/2014","SB","1","1491016","0","0","72584","0","0","0","13360","156157","8375","142148","1160706","245987","661832","94093","92902","132198","123881","92943","0","0","78431","0","0","16490","2983"
"18214","17978","0","480808","0","Savings Institute Bank and Trust Company","Willimantic","CT","3/31/2014","SA","1","1353520","0","0","172214","0","0","0","120643","19317","0","167451","1050319","274780","298987","75236","224323","138493","43345","4747","0","0","83327","0","0","5983","973"
"18221","13230","1145476","761806","0","Webster Bank, National Association","Waterbury","CT","3/31/2014","N","1","21152991","375","1147882","2203966","0","0","1","1690508","513363","3448195","3005275","13009388","6459373","5603903","710675","1553740","1056006","1735772","373253","21081","0","1968040","20254","861","150976","54787"
"18266","13346","1246935","900306","0","Northern Bank & Trust Company","Woburn","MA","3/31/2014","NM","1","1139487","0","12165","53000","0","0","600","10495","86841","0","37276","959365","180789","345497","42633","110603","284035","17434","128299","0","0","105077","0","0","5048","3094"
"18297","11033","1245068","361167","0","Southside Bank","Tyler","TX","3/31/2014","NM","1","3430225","0","1914","526257","0","0","15000","121231","188651","656516","1174723","1370600","857339","852235","220229","160587","458176","227","83688","6050","0","68002","0","0","5869","8899"
