"Note: To obtain data definitions for variables that are included in this file, please select the following "
"         from within the FDIC's Statistics on Depository Institutions (SDI): "

"1. SDI Map, Definitions, and Data Download (top menu bar) "
"2. SDI Map, Definitions (radio button) "
"3. View or print any and all data definitions contained within SDI"


"CERT","DOCKET","RSSDHCR","FED_RSSD","HCTMULT","NAME","CITY","STALP","REPDTE","BKCLASS","INSTCNT","ASSET","FREPO","FREPP","IDOBRMTG","SUBND","EQPP","EQCS","EQSUR","EQUPTOT","SCHA","SCAF","LNLSGR","NTRSMMDA","NTRSOTH","TRN","NTRCDSM","NTRTMLG","UCLOC","UCCOMRES","UCCOMREU","UCSC","UCOTHER","LOCCOM","P9ASSET","NAASSET","NETINC"
"19629","10788","1104231","1001152","1","International Bank of Commerce","Laredo","TX","3/31/2006","NM","1","8799710","125000","715397","1415000","0","0","6967","427536","419567","2075","3435589","4121029","2091532","263101","705257","1112293","1561898","8980","809596","0","0","548226","25593","8133","25601","21246"
"19695","12856","1138861","651103","0","State Bank of Long Island","New Hyde Park","NY","3/31/2006","NM","1","1590532","13000","5000","14096","0","0","3150","42681","32667","15997","524215","916932","474284","280973","195850","249835","200238","49482","51513","1399","0","204824","2000","104","4559","3185"
"19797","10323","1083934","104038","0","The Park Avenue Bank","Valdosta","GA","3/31/2006","SM","1","1058327","63483","6500","90683","0","0","500","52454","45027","0","158763","764090","159325","128842","123476","259197","187164","15798","86210","0","0","48785","0","17","7760","3599"
"19835","5572","2833604","564771","0","First Mutual Bank","Bellevue","WA","3/31/2006","SB","1","1084244","0","0","206970","0","0","4681","38190","35567","6342","110064","895380","186277","8166","109967","273094","211621","45184","162510","19757","0","121926","0","85","467","3077"
"19842","0","1232536","101019","0","Bank Leumi USA","New York","NY","3/31/2006","NM","1","5986974","133244","25319","438429","100000","0","129391","150668","105854","132957","2591681","2705755","589497","13431","491826","154170","2313512","0","222390","0","0","1133640","99465","1871","2823","5381"
"19861","12580","0","282329","0","Yadkin Valley Bank and Trust Company","Elkin","NC","3/31/2006","NM","1","1037950","0","37943","41140","0","0","10659","71847","35122","0","115472","786398","121976","41589","227021","263554","179408","92667","31741","0","0","88020","0","0","3478","2928"
"19919","0","1391237","170716","1","Banco Bilbao Vizcaya  Argentaria Puerto Rico","San Juan","PR","3/31/2006","NM","1","6841571","294800","1729746","1505452","50000","0","138743","195900","156338","264987","1943032","3752074","0","318814","965222","167724","1491825","0","110748","0","0","325615","7060","13290","46104","11237"
"19943","12351","1111088","377908","0","Century Bank and Trust Company","Somerville","MA","3/31/2006","NM","1","1682242","52000","54020","303775","0","0","2250","69973","35365","281071","501301","717987","633970","73085","148063","148601","194147","65109","55593","0","0","92006","209","0","239","1644"
"19953","0","1404799","687009","0","Lakeland Bank","Newfoundland","NJ","3/31/2006","NM","1","2154210","0","80436","62158","0","0","4265","143715","81878","152156","434803","1340399","825092","339064","154486","287946","158499","131439","134053","0","0","111568","0","1393","4597","5396"
"19977","15515","3346008","320119","0","Israel Discount Bank of New York","New York","NY","3/31/2006","NM","1","9078960","200000","939183","576265","0","0","75259","24393","447354","1440918","3716360","2844514","695487","0","145669","592906","3632149","0","0","1238394","0","518","206546","19","7699","9582"
"20001","11951","1135600","1003848","0","Republic Bank","Lansing","MI","3/31/2006","NM","1","6223197","0","1292350","1347874","0","5100","10144","209128","227076","222213","926912","4771570","191120","916510","274422","769116","944509","390600","572777","0","0","110513","0","0","49811","17687"
"20038","10608","1138535","3506","0","Interchange Bank","Saddle Brook","NJ","3/31/2006","SM","1","1647212","0","13154","165966","0","0","2879","79866","119651","44484","300667","1124091","612385","118259","213562","259654","50199","106079","86980","0","0","67163","0","11","3523","4997"
"20072","14226","2337045","911807","0","Investors Bank & Trust Company","Boston","MA","3/31/2006","NM","1","12433965","525000","5320400","658814","0","0","10000","233936","575340","6496151","4498151","308021","4511666","0","671825","0","268141","0","0","0","0","978839","0","0","0","38153"
"20119","10390","1048652","644600","0","Union State Bank","Nanuet","NY","3/31/2006","NM","1","2791724","10000","590188","121823","0","0","2203","65569","193831","746790","409833","1498955","132218","783577","121091","427926","332206","71073","131746","83604","0","152905","0","53","8125","9274"
"20234","13121","1142448","814430","0","City National Bank of Florida","Miami","FL","3/31/2006","N","1","2867822","435000","410447","35585","0","0","14200","14200","222573","32579","543161","1694356","1032926","144760","762846","90495","129248","19952","316846","0","0","411431","2164","0","308","17274"
"20280","14757","2066886","874649","0","Metropolitan National Bank","Little Rock","AR","3/31/2006","N","1","1411812","0","206610","11213","0","0","6","45594","57718","169","348525","914959","321270","30372","182900","268003","281913","8284","113325","0","0","40073","0","0","4123","2481"
"20296","9852","1490701","58243","1","Johnson Bank","Racine","WI","3/31/2006","SM","1","3010009","38347","101661","122503","46500","0","3500","123507","98232","195500","177029","2387304","929536","84220","246994","654872","373779","202128","109845","53302","0","477599","945","117","8132","4517"
"20347","13995","1072442","208927","1","Mercantile-Safe Deposit and Trust Company","Baltimore","MD","3/31/2006","NM","1","7424155","436865","672961","258377","42300","0","6700","288398","465944","400","1305023","4850403","2246060","280993","714067","753812","1574198","181165","1038847","0","0","1884924","1662","0","14374","28848"
"20504","12344","1082067","764030","1","American Banking Company","Moultrie","GA","3/31/2006","NM","1","1470098","13654","36707","83700","0","0","12880","111057","27703","0","194201","1072450","147631","56828","372998","264002","344726","17750","69737","0","0","66001","0","0","9039","4641"
"20626","9876","1027004","1004368","1","National Bank of Arizona","Tucson","AZ","3/31/2006","N","1","4294171","0","122627","0","81662","0","4500","106512","194516","18644","221001","3759860","2714025","114144","555071","186370","160853","215469","992972","1120","0","370337","0","1627","5292","19175"
"20693","10115","1048803","436711","1","Hudson Valley Bank","Yonkers","NY","3/31/2006","NM","1","2064987","29444","192764","298215","0","0","1676","14668","139911","47025","834897","1044398","965410","73543","154545","42723","162980","51187","150373","0","0","123533","0","1453","3661","8332"
"20828","12675","1239254","816210","0","Banco Santander Puerto Rico","San Juan","PR","3/31/2006","NM","1","8189978","86514","921989","1009180","0","0","106212","256216","209959","0","1563540","6068162","0","888125","1790284","249749","2471959","7","175045","0","0","674773","19019","4187","74168","10582"
"20830","0","1078846","391838","1","Bank of Pensacola","Pensacola","FL","3/31/2006","NM","1","1093282","0","35363","47348","0","0","1850","27417","63567","0","99276","953902","393533","32531","67162","199291","214320","34710","69428","3182","0","84269","0","1331","1482","5131"
"20852","0","1027004","837260","1","California Bank & Trust","San Diego","CA","3/31/2006","NM","1","11089581","0","979656","5635","297000","0","3180","902472","193708","0","1243104","7949726","5703892","320279","712731","664394","1125302","411913","1236981","319913","0","1477212","10861","1129","16820","42413"
"21098","11227","1074156","392228","1","Branch Banking and Trust Company of South Carolina","Greenville","SC","3/31/2006","NM","1","6975849","1491453","213700","739393","0","0","10825","441141","177678","0","51731","5050667","3002363","139972","190984","1086437","791350","844741","170583","2990","0","1066800","4569","4575","21326","33989"
"21122","14583","1209145","312730","0","Bridgeview Bank Group","Bridgeview","IL","3/31/2006","NM","1","1398274","30000","0","20633","0","0","600","89319","36017","6607","109037","1141893","155011","92049","278756","336266","377776","27062","160775","0","0","64481","535","4119","15449","4953"
"21132","14644","1427501","785259","1","Community Banks of Colorado","Greenwood Villag","CO","3/31/2006","SM","1","1106402","48940","0","40500","0","0","120","63215","40576","0","18918","954082","374376","28212","252333","134840","168894","31848","85877","0","0","72202","0","261","9296","2646"
"21140","11239","1117679","363415","1","Commerce Bank, National Association","Philadelphia","PA","3/31/2006","N","1","36958645","6600","1074554","665","0","0","10403","1157278","957169","12682848","8773732","12460718","16697629","9285821","3774766","1716789","2136030","1015665","762647","0","0","2889231","19087","339","30349","62271"
"21377","0","1039502","8417","1","Bank One Trust Company, National Association","Columbus","OH","3/31/2006","N","1","3619827","203421","0","2297384","0","0","800","1007926","-23988","0","0","1958352","32382","0","177315","0","0","0","0","0","0","0","0","648","1751","4483"
"21435","14658","2457943","267737","0","TIB Bank","Key Largo","FL","3/31/2006","NM","1","1185849","29441","18823","25745","0","0","1786","45255","47633","0","133768","937092","182951","303682","95952","213452","238265","16196","131796","0","0","46405","0","1641","1374","2707"
"21440","9286","1081118","598534","0","Fidelity Bank","Atlanta","GA","3/31/2006","NM","1","1418871","16212","35320","96500","10000","16000","1544","45703","47843","37091","118546","1170792","308020","177590","41048","291789","337334","51073","157971","0","0","80623","0","0","1983","2543"
"21468","0","3183771","790534","0","TotalBank","Miami","FL","3/31/2006","NM","1","1039483","22933","34192","140000","0","0","2295","58293","44107","757","212830","738432","272583","29686","72857","182115","198412","11382","245641","0","0","68416","2449","0","167","4192"
"21674","0","1883693","533852","1","Bank of Texas.  National Association","Dallas","TX","3/31/2006","N","1","3377873","1020186","171477","9724","0","0","4000","324704","84681","0","31850","1960104","1372978","27827","636274","270771","455759","9112","132946","18863","0","503138","2153","482","9815","8584"
"21716","12237","1029222","933966","0","Citizens Business Bank","Ontario","CA","3/31/2006","NM","1","5520581","0","75000","1475936","0","0","24477","106963","273880","0","2406195","2717127","823134","133487","1660710","193147","698231","45267","279264","0","0","647955","422","13","0","19128"
"21726","9779","1105425","978154","0","Sterling Bank","Houston","TX","3/31/2006","NM","1","3765611","13755","27875","253000","45110","0","12000","248298","153499","124346","480708","2758729","648043","1099419","396044","223145","621360","0","428081","0","0","465319","0","3255","19220","11319"
"21837","0","1068762","53033","1","Mellon United National Bank","Miami","FL","3/31/2006","N","1","2416747","298089","401043","0","0","0","2537","393770","34292","0","574379","1224110","831355","46969","572434","31208","84703","39252","197046","0","0","160171","2811","0","1674","9193"
"21843","0","3185355","229913","1","Mizuho Corporate Bank (USA)","New York","NY","3/31/2006","SM","1","3073011","20000","16000","801018","25000","0","98474","1222036","-354822","312557","354668","2288667","0","13825","81946","19","0","2432","0","0","0","873609","0","0","11058","11895"
"21851","0","3074271","676160","0","Far East National Bank","Los Angeles","CA","3/31/2006","N","1","1811791","50000","152759","143560","16000","0","225","112615","72361","83086","303509","1205534","279115","93813","177141","187772","537764","118745","99606","0","0","204898","12171","1964","9487","4112"
"21881","0","1104080","243151","0","Summit Bank, National Association","Fort Worth","TX","3/31/2006","N","1","1120701","2000","82155","50000","0","0","1000","25695","66803","0","243168","808606","227062","233566","218798","86311","125159","6508","69982","59","0","155331","2899","0","10764","2659"
"21943","10395","1030170","100562","0","Tri Counties Bank","Chico","CA","3/31/2006","NM","1","1828896","0","0","77241","0","0","5858","75983","109417","0","244445","1400108","519747","139602","378997","272541","219176","356607","114210","0","0","163803","0","0","11157","7033"
"21952","15501","1204814","225335","0","State Bank of Countryside","Countryside","IL","3/31/2006","NM","1","1074744","1500","0","13018","0","0","850","14150","81438","0","214665","794942","174268","39475","59170","568489","105754","17354","184115","0","0","47630","0","0","2829","9054"
"22173","12709","1067804","400253","0","Hillcrest Bank","Overland Park","KS","3/31/2006","NM","1","1385196","69046","16380","135828","0","0","750","40999","81707","0","178580","1101919","544109","13833","51444","186366","299864","10226","253541","0","0","84149","0","0","2589","5662"
"22178","13139","1117679","782904","1","Commerce Bank/North","Ramsey","NJ","3/31/2006","NM","1","4017366","226000","20606","0","0","0","1608","95941","165481","913107","1379469","1075984","1844616","1046184","399056","190258","203303","176937","173911","0","0","257820","0","1","2659","15560"
"22295","0","1068762","44602","1","Mellon Trust of New England, National Association","Boston","MA","3/31/2006","N","1","8115746","3256614","104487","687","0","0","5000","499164","160077","2018","2465897","1102824","4859047","6917","1011228","685","1197541","4208","0","0","0","62116","0","0","0","59440"
"22407","9626","1848003","17464","0","Bank of the Cascades","Bend","OR","3/31/2006","NM","1","1349245","32556","0","61046","0","0","750","34840","92180","3834","57772","1132370","688210","35239","336559","47285","35823","44723","201256","0","0","217354","0","0","0","6668"
"22427","12324","1249598","270036","0","Orion Bank","Naples","FL","3/31/2006","SM","1","1933856","0","98511","164000","0","0","3300","84100","84597","0","119068","1687297","726232","103719","50854","107439","501065","72669","359688","3699","0","21751","0","6","0","7652"
"22441","9463","1031627","39475","0","AmericanWest Bank","Spokane","WA","3/31/2006","NM","1","1337491","0","1374","80584","0","0","969","90931","69327","0","45175","1150394","315764","236519","156197","184065","192795","5271","17092","93941","0","119330","239","27","18653","2071"
"22488","11760","1718227","445843","1","LaSalle Bank Midwest National  Association","Troy","MI","3/31/2006","N","1","39443618","20000","826103","5848697","1700000","0","84915","4942968","1417405","306","4401238","26052083","10608213","929492","1790760","2963989","4143084","4136021","505263","108752","0","6523331","14219","216185","259536","96254"
"22574","11117","2332750","191663","0","County Bank","Merced","CA","3/31/2006","SM","1","1785680","0","0","211702","0","0","41576","0","91360","179395","294585","1169468","464334","262299","162743","213796","323099","11266","157957","0","0","355275","0","3397","1436","5677"
"22584","0","1074156","969723","1","Branch Banking and Trust Company of Virginia","Richmond","VA","3/31/2006","NM","1","23297189","1705558","1213002","9676","0","0","6886","3220962","-4169","0","7532779","11251463","10395773","1213527","503339","4279055","2241737","1588672","779096","14632","0","2519181","2449","6498","16905","108430"
"22597","10050","2976396","662369","0","Bank of the Sierra","Porterville","CA","3/31/2006","NM","1","1100665","0","24428","142800","0","0","1214","19072","82658","0","197495","792108","112008","271061","166870","108205","158962","49751","116645","0","0","133666","12023","0","914","4981"
"22599","10249","2495039","412135","0","Cole Taylor Bank","Chicago","IL","3/31/2006","SM","1","3243072","900","308707","75015","0","0","15000","151053","122600","275","703902","2391825","1003739","70318","206167","885261","357912","106853","414103","0","0","404418","4887","2692","18237","10851"
"22644","0","1123193","978369","0","Meridian Bank, National Association","Wickenburg","AZ","3/31/2006","N","1","1459215","7685","3019","84517","0","0","1015","142950","72966","0","168458","1156379","153769","27258","57206","160008","726603","18570","151168","0","0","69469","332","776","2349","12365"
"22683","13120","1060328","56557","0","CoBiz Bank, National Association","Denver","CO","3/31/2006","N","1","1974948","0","242947","129500","0","0","200","100345","53674","828","476783","1388393","824907","8706","192392","120951","285590","51913","182763","0","0","469985","9883","0","1340","6056"
"22710","9652","1031346","150071","0","Frontier Bank","Everett","WA","3/31/2006","NM","1","2939801","17580","13805","245603","0","0","2723","65750","217014","5590","79834","2685326","311479","495194","481927","471706","610541","18876","178759","0","0","653426","60","66","5160","15610"
"22813","15502","1250839","889036","0","Commercial Bank of Florida","Miami","FL","3/31/2006","SM","1","1042069","30057","100221","0","0","0","5824","15761","48482","149888","233025","554237","78281","32402","272417","188191","295876","10600","27962","0","0","33254","2922","0","0","3024"
"22826","0","2961897","212465","1","Union Bank of California, National Association","San Francisco","CA","3/31/2006","N","1","48055134","513777","292758","51524","100000","0","604577","1505334","2610632","0","8494756","32982512","26026919","2455527","5468227","1828813","2925889","2909043","1841601","95202","0","16139462","97857","5199","23032","163191"
"22858","10762","1076217","365325","1","United Bank","Fairfax","VA","3/31/2006","SM","1","2945642","51248","301720","51736","8158","0","1430","275346","98037","99771","639768","1828517","892000","101906","349859","503185","322372","377739","322523","0","0","295981","957","909","310","8369"
"22946","0","1238967","716413","1","Scotiabank de Puerto Rico","San Juan","PR","3/31/2006","NM","1","1389282","0","77300","0","0","13240","10000","0","152599","14854","0","1313415","23405","50154","192227","50446","786816","7794","43777","0","0","111641","46484","613","37224","-1325"
"22953","14111","2605968","83638","1","Commercebank, National Association","Coral Gables","FL","3/31/2006","N","1","4161361","138500","446141","107250","0","0","7236","149609","175316","74452","1722682","1983318","1696840","302359","193296","295966","673586","90185","292109","0","0","323504","23929","6817","17854","11156"
"22977","15908","2343662","508878","0","Horizon Bank","Bellingham","WA","3/31/2006","NM","1","1116720","0","0","159837","0","0","1","50413","62751","851","83488","937946","156867","30808","161044","246135","239936","41038","144818","0","0","101286","0","0","1161","4366"
"23011","0","1029428","974866","0","First Regional Bank","Los Angeles","CA","3/31/2006","NM","1","1922099","0","0","230223","0","0","11032","116665","69944","0","6000","1807836","776670","10390","504178","91740","91804","0","288684","0","0","203596","94","16","53","10006"
"23091","10415","1061679","260055","0","Alpine Bank","Glenwood Springs","CO","3/31/2006","NM","1","1830398","212725","9314","26602","0","0","4410","32485","135565","215421","4780","1233855","880331","89613","435561","90725","113694","113457","138113","100","0","112853","0","1537","6060","7092"
"23182","0","1135598","458263","0","The Stockmen's Bank","Kingman","AZ","3/31/2006","NM","1","1194746","31513","16311","0","0","0","1100","24960","54231","232039","218414","624796","234101","460160","120029","163117","113600","22037","24303","0","0","30842","0","0","531","3382"
"23220","0","1137770","412751","0","Woodforest National Bank","Houston","TX","3/31/2006","N","1","1872218","10765","0","0","0","0","1027","48343","105063","5405","285692","1269386","938093","72197","209598","333982","155785","4596","122664","0","0","63966","0","557","2229","12813"
"23287","14063","0","664206","0","The Cape Cod Five Cents Savings Bank","Harwich Port","MA","3/31/2006","SB","1","1559172","19249","16792","117890","0","0","0","0","146194","256491","76532","1128069","415737","156413","166732","331820","202983","137887","32629","0","0","102605","0","0","1706","2494"
"23296","8342","3365858","618807","0","Salem Five Cents Savings Bank","Salem","MA","3/31/2006","SB","1","2297100","0","27557","448465","0","0","500","202110","-2323","365307","367577","1440585","615057","98266","78262","481194","319894","146224","100656","0","0","183943","0","0","2916","-1983"
"23298","11346","0","886204","0","Watertown Savings Bank","Watertown","MA","3/31/2006","SB","1","1143329","14114","0","15000","0","0","0","0","79892","78783","503967","490858","81095","281787","53172","366581","254710","58269","11398","0","0","21824","0","138","0","879"
"23301","0","3248513","382667","0","Wilshire State Bank","Los Angeles","CA","3/31/2006","NM","1","1737061","114000","0","50000","10000","0","58184","9189","86096","22848","171144","1312588","329751","246005","131452","143350","652526","16159","32459","0","0","55096","12088","438","5024","8397"
"23346","0","1109656","1017658","0","Texas State Bank","Mcallen","TX","3/31/2006","SM","1","6625374","28500","73623","175326","0","0","62500","417885","213977","0","1853038","4142266","2521287","231864","495770","931711","1453152","0","349050","0","0","401664","0","13706","57480","24115"
"23360","0","1951350","486752","1","Citibank (South Dakota), N.A.","Sioux Falls","SD","3/31/2006","N","1","44922463","536300","993547","24630609","0","0","113000","4392396","9721556","0","5563098","28889904","0","0","936179","30215","552333","0","0","0","0","0","0","586225","17117","588791"
"23364","0","1242928","877369","0","Rabobank, National Association","El Centro","CA","3/31/2006","N","1","4589545","29000","13564","685866","0","0","42157","877733","37175","0","539298","3440260","573769","749035","237621","215169","1066559","85815","329870","11402","0","829940","0","43","33156","8037"
"23406","0","1068762","627863","1","Mellon 1st Business Bank, National Association","Los Angeles","CA","3/31/2006","N","1","3260098","574061","342577","0","0","0","1","288749","36665","0","1524438","889672","1012657","972342","242095","10953","331289","17048","76742","6075","0","418651","2382","0","0","10607"
"23474","0","1895007","599764","1","The American National Bank of Texas","Terrell","TX","3/31/2006","N","1","1307099","4030","20662","92514","0","0","2500","3500","90415","0","353030","832417","150616","359772","268996","134762","176661","0","201126","0","0","49270","0","286","3349","3933"
"23556","0","1364110","807665","0","Vineyard Bank","Rancho Cucamonga","CA","3/31/2006","NM","1","1852387","0","0","249000","0","0","1632","166057","29172","0","237970","1519513","454017","15645","214259","308136","397449","8137","553552","2391","0","57776","0","0","457","5874"
"23577","9711","1141786","424035","1","First American Bank","Birmingham","AL","3/31/2006","SM","1","2850989","119273","470255","164000","0","0","1858","92893","144882","368494","108450","2037737","543021","42019","582569","328894","430722","187887","228758","0","0","241381","0","0","2333","8944"
"23594","16039","1130780","127260","1","San Diego National Bank","San Diego","CA","3/31/2006","N","1","2384589","285860","0","50000","0","0","4547","84606","169709","96775","274618","1590884","494234","27549","148397","572060","821416","84440","542946","19238","0","149624","0","0","15286","7742"
"23621","7290","0","473501","0","Berkshire Bank","Pittsfield","MA","3/31/2006","SB","1","2056181","100","0","336729","0","0","500","204148","41631","28846","347418","1449772","284026","387263","160428","342317","291435","144233","199852","0","0","95038","1500","3","908","5344"
"23622","8406","2388878","13103","1","Bristol County Savings Bank","Taunton","MA","3/31/2006","SB","1","1004681","565","13281","152065","0","0","500","34018","108062","3446","309736","650467","220036","160453","94194","159072","52243","18027","20768","0","0","68884","0","0","1024","2975"
"23623","9487","1115349","816603","0","The Washington Trust Company of Westerly","Westerly","RI","3/31/2006","NM","1","2432005","29275","0","556629","0","0","3000","90547","91394","165157","621916","1420993","227433","336305","228460","406857","463563","178456","67243","199","0","51483","0","0","2268","6279"
"23627","9509","1097025","316840","1","Republic Bank & Trust Company","Louisville","KY","3/31/2006","NM","1","2675669","28590","216834","494514","23450","0","8700","44366","141406","63847","395774","2047740","806998","133870","140167","313264","319192","261022","68382","0","0","56593","0","471","5340","9749"
"23647","12248","1109094","529958","0","TIB The Independent Bankersbank","Irving","TX","3/31/2006","SM","1","1508175","367422","931408","100108","0","0","7000","61000","35088","899","441569","570986","69474","0","187296","213","103556","0","140548","0","0","191209","0","767","248","3315"
"23702","0","1039502","489913","1","Chase Bank USA, National Association","Newark","DE","3/31/2006","N","1","69753068","818095","11170000","1056720","1250000","0","49000","16773837","5455389","134","434660","45994565","79215","31872","383451","292665","26218930","37100","0","0","0","4462113","0","606642","49578","551141"
"23743","0","2462965","931766","1","First National Bank","Rancho Santa Fe","CA","3/31/2006","N","1","1141801","28885","0","85000","0","0","6222","236192","37304","0","60285","817228","560226","29925","82498","26554","64013","15144","125293","17055","0","184526","7480","0","3051","6514"
"23992","5068","0","689209","0","Country Bank for Savings","Ware","MA","3/31/2006","SB","1","1134144","1127","61701","223346","0","0","0","135326","-7930","27047","403142","641390","102066","123227","118664","206706","163376","39134","7043","0","0","50174","0","84","1233","1256"
"24029","0","1951350","490115","1","Citibank (Delaware)","New Castle","DE","3/31/2006","NM","1","4467568","0","200000","1167880","0","0","25000","196807","736348","0","324797","1307459","692245","0","1100693","0","0","0","0","0","0","195583","0","357","3780","18364"
"24045","0","2462965","494261","1","Pacific Western National Bank","Santa Monica","CA","3/31/2006","N","1","2554900","4825","26385","150300","0","0","2861","381490","73740","0","141578","2004882","1298817","75787","205521","96308","219504","23842","406316","57222","0","273356","650","0","8488","14577"
"24067","10703","1136670","101233","0","Riverside National Bank of Florida","Fort Pierce","FL","3/31/2006","N","1","3473611","5500","374762","458000","0","0","3564","25380","213300","38114","1058717","2157945","388606","986426","114040","540543","357713","128862","132250","0","0","57234","0","384","4758","10126"
"24107","9518","1027004","676656","1","Amegy Bank National Association","Houston","TX","3/31/2006","N","1","9227191","537537","518186","11217","115000","0","15452","1633149","335582","0","1086434","5400444","3457007","204755","862016","408220","558775","15122","742872","0","0","2376432","62058","1295","6821","24454"
"24156","0","1136661","663834","0","Ocean Bank","Miami","FL","3/31/2006","NM","1","5822188","248000","140850","0","0","0","8500","67652","481012","502215","421732","4518284","182526","2103173","226901","610370","1940080","112260","756979","0","0","357769","15334","269","28800","22553"
"24170","0","2900261","657365","0","Hanmi Bank","Los Angeles","CA","3/31/2006","SM","1","3511974","0","38000","93533","0","0","14","392231","123994","1039","429845","2668787","833900","114336","412185","266814","1193821","35408","191388","0","0","357888","61715","9","10281","16000"
"24185","0","1199611","665931","1","Northern Trust Bank of Florida, National Association","Miami","FL","3/31/2006","N","1","5097900","410000","581384","309357","0","0","18594","27228","387532","40905","50912","4405142","2596957","44622","453360","73255","312469","293956","139532","0","0","573223","9815","2","7201","19790"
"24315","0","0","770367","0","Community Bank","Pasadena","CA","3/31/2006","NM","1","2151639","47400","16500","205094","0","2970","2997","27902","139628","0","721966","1252783","716560","44252","159584","309473","508748","20017","11595","3300","0","331541","1403","0","1475","5336"
"24347","0","2325350","842460","0","Lone Star National Bank","Pharr","TX","3/31/2006","N","1","1403181","83243","40865","36486","0","0","42500","13610","46306","107442","261246","865019","22703","130771","469204","116617","477162","0","94447","0","0","30155","0","3805","9795","3862"
"24458","0","1199611","846262","1","Northern Trust Bank of California National Association","Santa Barbara","CA","3/31/2006","N","1","1469688","0","178100","286611","0","0","7250","69145","71635","326","26506","1375038","597172","6391","90095","21754","131380","134343","23021","123","0","401555","0","1029","0","4287"
"24516","11980","0","538802","0","Interaudi Bank","New York","NY","3/31/2006","NM","1","1122906","183000","0","157301","0","0","3788","14162","57455","62884","276621","297843","32235","94416","133712","45570","579711","4159","14753","0","0","23209","31","0","100","1521"
"24581","10915","1249347","749121","1","United Community Bank","Murphy","NC","3/31/2006","NM","1","1009879","0","56133","23000","8000","0","2226","21651","52772","0","255965","690135","21697","226630","195281","244673","156362","77750","52679","0","0","18927","0","0","624","4262"
"24735","0","1031449","802866","0","Silicon Valley Bank","Santa Clara","CA","3/31/2006","SM","1","5054576","155575","289604","79","0","0","281622","0","246781","0","1737991","2730217","3257453","0","600718","45727","271272","48519","67217","0","0","4285440","3246","0","3923","29426"
"24743","0","1199611","943068","1","Northern Trust Bank, National Association","Phoenix","AZ","3/31/2006","N","1","1313045","10013","113288","125000","0","0","10980","26488","79966","0","24746","1191912","612828","9794","87521","88639","149113","109350","51267","0","0","212738","0","1259","0","5001"
"24811","9312","1248078","964700","1","Boston Private Bank & Trust Company","Boston","MA","3/31/2006","NM","1","2281628","160367","110990","338826","0","0","6815","44742","92826","0","455345","1563353","1081689","295932","133232","17260","140391","84319","80461","25700","0","323031","0","0","3013","4785"
"24998","0","1049341","601050","1","Commerce Bank, National Association","Kansas City","MO","3/31/2006","N","1","12387130","73060","978402","243381","0","0","10162","676997","237421","0","2717186","8623749","5186668","369616","1743667","1764117","1055534","572880","569034","1332","0","2246365","19409","13971","7505","49484"
"25103","0","3382332","575254","1","City Bank","Lubbock","TX","3/31/2006","NM","1","1035003","58005","118340","363","0","0","1250","65228","38127","0","25033","867946","152145","255166","143139","69805","184643","0","111150","0","0","143993","0","286","510","3541"
"25178","12449","1073757","1443266","1","Bank of America California, National Association","San Francisco","CA","3/31/2006","N","1","1351559","62941","456538","750001","0","0","22200","29026","76300","0","0","1243990","0","0","0","0","500","0","0","0","0","0","0","0","381","4093"
"25653","12440","0","762661","0","Fremont Investment & Loan","Brea","CA","3/31/2006","NM","1","12856490","0","0","1912957","0","0","2750","227708","1308566","0","214559","11975311","639412","956147","17442","4159925","3524181","0","3947714","0","0","0","0","0","68354","29290"
"25667","0","0","612364","0","Fireside Bank","Pleasanton","CA","3/31/2006","NM","1","1310709","18103","0","13255","0","0","4550","7010","173016","0","85349","1216682","0","0","0","310395","774496","0","0","0","0","0","0","10672","0","7673"
"25879","11041","1363690","894553","0","Inter National Bank","Mcallen","TX","3/31/2006","N","1","1126565","18750","0","98581","0","0","1798","67423","16129","969","341644","676728","341463","15183","93822","108522","380466","0","71343","0","0","24350","0","1076","3820","7371"
"25911","14688","1129887","420868","0","Sonoma National Bank","Santa Rosa","CA","3/31/2006","N","1","1289103","39714","0","246368","0","0","1550","4048","95333","0","50713","1154498","146217","136163","36348","323924","291571","6596","68767","2555","0","17502","0","0","687","4442"
"26211","0","1951350","455365","1","Citibank (Nevada), National Association","Las Vegas","NV","3/31/2006","N","1","15850911","196855","716591","3200000","700000","0","75000","928791","2229611","0","626901","12322870","6122656","0","382616","0","10000","0","0","0","0","646681","0","247860","4839","177992"
"26240","13337","1139242","925710","0","Sun National Bank","Vineland","NJ","3/31/2006","N","1","3281342","54947","112236","124749","0","0","3038","305049","88597","30318","605704","2214630","1060473","355800","324449","557542","323120","195797","126064","0","0","426996","2511","349","11049","5368"
"26255","11852","2807614","775214","0","Commerce Bank/Harrisburg National Association","Camp Hill","PA","3/31/2006","N","1","1752131","0","31600","156000","0","974","6071","78067","20228","315823","417362","885686","515534","386788","314671","105381","126142","48167","83672","1142","0","171513","0","0","3182","2342"
"26348","12272","3114654","1349890","0","Imperial Capital Bank","La Jolla","CA","3/31/2006","NM","1","3145802","96000","60600","963950","0","0","66309","86769","120931","222984","100772","2663107","198002","23620","70202","715232","828089","0","202687","0","0","35608","0","0","21786","7740"
